id,name,description,category,latitude,longitude,source,source_url,tags,prefecture
overpass-1115,大日山,,walking,35.0751944,139.9376187,overpass,https://www.openstreetmap.org/node/13137497397,,tokyo
overpass-1116,宝篋印塔山,,walking,35.0768357,139.9395538,overpass,https://www.openstreetmap.org/node/13137497398,,tokyo
overpass-1117,鷹取山,,walking,35.0858922,139.9425841,overpass,https://www.openstreetmap.org/node/13137540643,,tokyo
overpass-1118,大塚山,,walking,35.2039021,139.9580773,overpass,https://www.openstreetmap.org/node/13137540646,,tokyo
overpass-1119,夢の大橋,,meditation,35.6287177,139.78439,overpass,https://www.openstreetmap.org/node/13165479601,,tokyo
overpass-1120,旧江戸川展望台,,meditation,35.6800246,139.8867609,overpass,https://www.openstreetmap.org/node/13165487701,,tokyo
overpass-1121,ドレミファ橋,,meditation,35.8592308,139.2943735,overpass,https://www.openstreetmap.org/node/13172101301,,tokyo
overpass-1122,大胡山,Please add the correct name:ja-Hira and name:ja-Latn: (dai|tai)ko(san|zan)? Oogoyama?,walking,35.2383725,138.8620806,overpass,https://www.openstreetmap.org/node/13228142969,,kanagawa
overpass-1123,展望デッキ,,meditation,35.213621,139.7233449,overpass,https://www.openstreetmap.org/node/13323554615,,kanagawa
overpass-1124,六道山,,walking,35.7759312,139.3680897,overpass,https://www.openstreetmap.org/node/13344141253,,tokyo
overpass-1125,阿須山,,walking,35.8272627,139.3452655,overpass,https://www.openstreetmap.org/node/13347125662,,tokyo
overpass-1126,八国山,,walking,35.7735285,139.4659931,overpass,https://www.openstreetmap.org/node/13347178911,,tokyo
overpass-1127,View of Tokyo Skytree across Sumida river,,meditation,35.7136053,139.8016699,overpass,https://www.openstreetmap.org/node/13359160501,,tokyo
overpass-1128,View of Tokyo Skytree from Sumida River Walk,,meditation,35.7125282,139.8004618,overpass,https://www.openstreetmap.org/node/13359165601,,tokyo
overpass-1129,"View of trains at Ueno Station, and Ameyayokocho",,meditation,35.7121554,139.7747091,overpass,https://www.openstreetmap.org/node/13360999501,wheelchair,tokyo
overpass-1130,渋谷駅の歩道橋から見た渋谷交差点,,meditation,35.6588804,139.7003227,overpass,https://www.openstreetmap.org/node/13432198601,,tokyo
overpass-1131,峯山,,walking,35.3248881,139.5304609,overpass,https://www.openstreetmap.org/node/13463619134,,kanagawa
overpass-1132,みはらし広場,,meditation,35.1333632,139.6157408,overpass,https://www.openstreetmap.org/node/13531576207,,kanagawa
overpass-1133,富士山ビューポイント,,meditation,35.3377378,139.5615584,overpass,https://www.openstreetmap.org/node/13592495533,,kanagawa
overpass-1134,富士山ビューポイント,,meditation,35.3387996,139.5617958,overpass,https://www.openstreetmap.org/node/13592495539,,kanagawa
overpass-1135,大臣山,,walking,35.326726,139.5574301,overpass,https://www.openstreetmap.org/node/13606456988,,kanagawa
overpass-1136,春岳山,,walking,35.4357825,139.221334,overpass,https://www.openstreetmap.org/node/13653686796,,kanagawa
overpass-1137,Train viewpoint,,meditation,35.6878853,139.7011274,overpass,https://www.openstreetmap.org/node/13665813902,,tokyo
overpass-1138,大塚山,,walking,35.2749276,139.8829761,overpass,https://www.openstreetmap.org/node/13717098060,,tokyo
overpass-1139,長徳寺山,,walking,35.8411086,139.68976,overpass,https://www.openstreetmap.org/node/13733804131,,tokyo
overpass-1140,愛宕山,,walking,35.9527545,139.248587,overpass,https://www.openstreetmap.org/node/13741662339,,tokyo
overpass-1141,展望広場,,meditation,35.7944799,139.2553798,overpass,https://www.openstreetmap.org/node/13751694487,,tokyo
overpass-1142,マツボックリ山展望台(三町分岐点),,meditation,35.7973057,139.2574381,overpass,https://www.openstreetmap.org/node/13751694488,,tokyo
overpass-1143,リスの展望広場,,meditation,35.7994937,139.2580308,overpass,https://www.openstreetmap.org/node/13751694489,,tokyo
overpass-1144,大観山,,walking,35.1845489,139.0483745,overpass,https://www.openstreetmap.org/node/13809814285,,kanagawa
